dataset,split,subset,example_id,num_choices,pair_count,mean_cosine,min_cosine,max_cosine,std_cosine
openbookqa,train,main,13-536,4,6,0.30567720035711926,0.19390416145324707,0.47404447197914124,0.10657385367170558
openbookqa,train,main,13-538,4,6,0.5314974536498388,0.489416241645813,0.6199895143508911,0.046545139606670796
openbookqa,train,main,13-541,4,6,0.44490083555380505,0.326128214597702,0.688978374004364,0.12251690388149582
openbookqa,train,main,13-543,4,6,0.4465505927801132,0.3640880286693573,0.5476529598236084,0.06368112629600478
openbookqa,train,main,13-547,4,6,0.22099566708008447,0.11824266612529755,0.46394819021224976,0.11480778069758613
openbookqa,train,main,13-548,4,6,0.2673915430592994,0.009291875176131725,0.6101337671279907,0.18424395345230418
openbookqa,train,main,13-549,4,6,0.1594614659746488,0.04415592551231384,0.25830158591270447,0.08162992131096794
openbookqa,train,main,13-550,4,6,0.2662364939848582,0.19148972630500793,0.3427959084510803,0.054328213683149426
openbookqa,train,main,13-551,4,6,0.2909746790925662,0.21927756071090698,0.38650405406951904,0.05971533278513267
openbookqa,train,main,13-552,4,6,0.45655404527982074,0.2774089574813843,0.5471574068069458,0.09577807675891696
openbookqa,train,main,13-554,4,6,0.2923380881547928,0.18438056111335754,0.36327505111694336,0.06884717169453797
openbookqa,train,main,13-555,4,6,0.345180739959081,0.2524106800556183,0.4688608646392822,0.06674987037574515
openbookqa,train,main,13-557,4,6,0.28695059816042584,0.12631067633628845,0.4743594527244568,0.10720143326527955
openbookqa,train,main,13-559,4,6,0.3673814882834752,0.2470303475856781,0.6128350496292114,0.11803299101810619
openbookqa,train,main,13-560,4,6,0.369900440176328,0.2744591236114502,0.5116443037986755,0.09023275653254328
openbookqa,train,main,13-561,4,6,0.2378682717680931,0.09687384963035583,0.36646777391433716,0.10178298474812589
openbookqa,train,main,13-563,4,6,0.09531949274241924,0.032455604523420334,0.16264869272708893,0.04277224788285346
openbookqa,train,main,13-566,4,6,0.25124184787273407,0.08410649001598358,0.38308820128440857,0.09265803931685145
openbookqa,train,main,13-567,4,6,0.2715248502790928,0.10492488741874695,0.442263662815094,0.14599375343201854
openbookqa,train,main,13-568,4,6,0.4199337959289551,0.370728075504303,0.6022725701332092,0.08233893534746181
openbookqa,train,main,13-572,4,6,0.5270237723986307,0.4206628203392029,0.6825372576713562,0.08071588866925301
openbookqa,train,main,13-573,4,6,0.29577020555734634,0.1942559778690338,0.4963649809360504,0.111836182823335
openbookqa,train,main,13-574,4,6,0.24143429597218832,0.18090619146823883,0.30950891971588135,0.04336831808840921
openbookqa,train,main,13-575,4,6,0.23892247676849365,0.11343209445476532,0.3584808111190796,0.07153531644817782
openbookqa,train,main,13-577,4,6,0.27536697934071225,0.12397165596485138,0.5243979692459106,0.1256891615799705
openbookqa,train,main,13-578,4,6,0.33695810784896213,0.17268411815166473,0.5250869393348694,0.11601031782613813
openbookqa,train,main,13-579,4,6,0.3379077650606632,0.11883126944303513,0.8308460712432861,0.24612539975039235
openbookqa,train,main,13-580,4,6,0.33620476474364597,0.20840130746364594,0.5835009217262268,0.12710824271489723
openbookqa,train,main,13-581,4,6,0.6744555135567983,0.5749838352203369,0.7691891193389893,0.07045405692545315
openbookqa,train,main,13-582,4,6,0.13210248139997324,-0.011126495897769928,0.28545087575912476,0.09831325645668454
openbookqa,train,main,13-583,4,6,0.5994561711947123,0.5109819173812866,0.6868861317634583,0.07542976014671067
openbookqa,train,main,13-584,4,6,0.392306645711263,0.25596487522125244,0.5336685180664062,0.11095040365638488
openbookqa,train,main,13-585,4,6,0.24667574961980185,0.13648682832717896,0.42092186212539673,0.09713892278633941
openbookqa,train,main,13-587,4,6,0.29776962101459503,0.13091100752353668,0.4384126663208008,0.09731052288367643
openbookqa,train,main,13-589,4,6,0.2603819854557514,0.08690277487039566,0.4572703242301941,0.14852698933686956
openbookqa,train,main,13-590,4,6,0.15905236701170603,0.07234469056129456,0.2358768880367279,0.054269655584048636
openbookqa,train,main,13-591,4,6,0.604334274927775,0.5596741437911987,0.6526118516921997,0.03894930226143031
openbookqa,train,main,13-594,4,6,0.21333954483270645,0.06467978656291962,0.39427632093429565,0.11662424293310093
openbookqa,train,main,13-595,4,6,0.34965097283323604,0.09975361078977585,0.8741497993469238,0.30100244945857113
openbookqa,train,main,13-596,4,6,0.5170332392056783,0.38018548488616943,0.6363258361816406,0.08973919732454967
openbookqa,train,main,13-598,4,6,0.174537127216657,0.14761781692504883,0.21524791419506073,0.028241210972423884
openbookqa,train,main,13-600,4,6,0.28357839087645215,0.16195473074913025,0.525191605091095,0.12133729749578472
openbookqa,train,main,13-602,4,6,0.1249729786068201,-0.051573995500802994,0.2514994144439697,0.10421455432535302
openbookqa,train,main,13-603,4,6,0.21024337162574133,0.15352925658226013,0.3010830581188202,0.05262681599374933
openbookqa,train,main,13-604,4,6,0.3255300124486287,0.3169570863246918,0.3329167068004608,0.0065926642394718024
openbookqa,train,main,13-606,4,6,0.28139829883972806,0.12668971717357635,0.45018917322158813,0.09637970579188915
openbookqa,train,main,13-607,4,6,0.2225655068953832,0.13144275546073914,0.3368224501609802,0.08024275843781786
openbookqa,train,main,13-609,4,6,0.299214335779349,0.19994693994522095,0.5159958600997925,0.10356816732216739
openbookqa,train,main,13-610,4,6,0.23879980792601904,0.11001816391944885,0.3671192526817322,0.07744519337646333
openbookqa,train,main,13-613,4,6,0.6713634033997854,0.6193667650222778,0.7983717918395996,0.05977622188312742
openbookqa,train,main,13-614,4,6,0.4858652452627818,0.25544148683547974,0.7394394278526306,0.19423265053280836
openbookqa,train,main,13-615,4,6,0.35379037261009216,0.2865091562271118,0.43337002396583557,0.060868262727052376
openbookqa,train,main,13-616,4,6,0.37506969769795734,0.26873964071273804,0.49700960516929626,0.08781878779573973
openbookqa,train,main,13-617,4,6,0.2908775011698405,0.2308870106935501,0.40895968675613403,0.05872688398004616
openbookqa,train,main,13-618,4,6,0.2518414445221424,0.06841971725225449,0.4693254828453064,0.11931182994201484
openbookqa,train,main,13-620,4,6,0.11893963689605395,-0.052849214524030685,0.3208402097225189,0.11253887372581013
openbookqa,train,main,13-621,4,6,0.11195900244638324,0.010564525611698627,0.1806643307209015,0.05859723493218999
openbookqa,train,main,13-623,4,6,0.15217877241472402,0.03296402841806412,0.5323079824447632,0.1751087607444234
openbookqa,train,main,13-624,4,6,0.35777340829372406,0.23783043026924133,0.5011975169181824,0.0931360291046206
openbookqa,train,main,13-625,4,6,0.34794311846295994,0.11371757835149765,0.5827940106391907,0.197621077610104
openbookqa,train,main,13-626,4,6,0.2652577410141627,0.11918905377388,0.4316374659538269,0.12927318828827725
openbookqa,train,main,13-628,4,6,0.8701580365498861,0.7994917631149292,0.9475394487380981,0.04793173385948015
openbookqa,train,main,13-630,4,6,0.2018285927673181,0.034735314548015594,0.3961924910545349,0.13293629448470237
openbookqa,train,main,13-631,4,6,0.14032649404058853,-0.010410992428660393,0.26333704590797424,0.09846785081288952
openbookqa,train,main,13-632,4,6,0.2733914504448573,0.24521729350090027,0.31392768025398254,0.025064337937088167
openbookqa,train,main,13-635,4,6,0.23850486427545547,0.06234872341156006,0.3487730622291565,0.11298729373128487
openbookqa,train,main,13-636,4,6,0.3186075935761134,0.2553105056285858,0.4471573829650879,0.06392553150353125
openbookqa,train,main,13-637,4,6,0.41762660443782806,0.3240845799446106,0.6215593814849854,0.09886707521240037
openbookqa,train,main,13-638,4,6,0.330590878923734,0.1492956429719925,0.4576503038406372,0.11032701136482184
openbookqa,train,main,13-640,4,6,0.23822586548825106,0.04393356665968895,0.7021080255508423,0.2221796902892676
openbookqa,train,main,13-642,4,6,0.41111121078332263,0.29097193479537964,0.5020923018455505,0.07685676797785666
openbookqa,train,main,13-646,4,6,0.1514342607309421,-0.01972520723938942,0.29569125175476074,0.10062819826244762
openbookqa,train,main,13-647,4,6,0.20814641192555428,0.03160630911588669,0.38877248764038086,0.11665832315382688
openbookqa,train,main,13-648,4,6,0.15407688543200493,0.03170313686132431,0.250993013381958,0.07784537399566827
openbookqa,train,main,13-649,4,6,0.4658803592125575,0.37057581543922424,0.6424163579940796,0.08862672405601414
openbookqa,train,main,13-650,4,6,0.3613377461830775,0.23898354172706604,0.5423011779785156,0.11349687712532487
openbookqa,train,main,13-651,4,6,0.3126763055721919,0.1663571000099182,0.416190505027771,0.10315557853551147
openbookqa,train,main,13-653,4,6,0.13745546713471413,0.07859114557504654,0.22184541821479797,0.04550701789449662
openbookqa,train,main,13-654,4,6,0.3169387876987457,0.13013145327568054,0.43531447649002075,0.10961684314643008
openbookqa,train,main,13-655,4,6,0.28153805434703827,0.19007717072963715,0.3772806227207184,0.0700306221416295
openbookqa,train,main,13-657,4,6,0.32950322578350705,0.1619499772787094,0.44732603430747986,0.10011875554403499
openbookqa,train,main,13-658,4,6,0.20647267873088518,0.08321019262075424,0.31371742486953735,0.0743611141271882
openbookqa,train,main,13-660,4,6,0.30660276114940643,0.16359031200408936,0.5636442303657532,0.13441215230109008
openbookqa,train,main,13-661,4,6,0.4925374190012614,0.3575271964073181,0.6638400554656982,0.12515206853833627
openbookqa,train,main,13-662,4,6,0.29096154123544693,0.2113768607378006,0.3914066553115845,0.06386868621256325
openbookqa,train,main,13-664,4,6,0.3204507827758789,0.26094353199005127,0.3902962803840637,0.04998751224326046
openbookqa,train,main,13-666,4,6,0.22767934948205948,-0.04535585641860962,0.6433264017105103,0.2792321354081954
openbookqa,train,main,13-668,4,6,0.2645706484715144,0.1711326539516449,0.49408960342407227,0.11531159620381241
openbookqa,train,main,13-669,4,6,0.19115080187718073,0.12305447459220886,0.28984206914901733,0.05102296411051413
openbookqa,train,main,13-673,4,6,0.41827746232350665,0.2962822914123535,0.5792343616485596,0.0961900246417726
openbookqa,train,main,13-674,4,6,0.4078354487816493,0.3498586118221283,0.5147205591201782,0.0545848556905922
openbookqa,train,main,13-675,4,6,0.4265897522370021,0.1519334465265274,0.6899032592773438,0.24976797618264682
openbookqa,train,main,13-677,4,6,0.103715306147933,-0.021067827939987183,0.34269413352012634,0.12821547375322334
openbookqa,train,main,13-679,4,6,0.22401555503408113,0.09064944833517075,0.39207661151885986,0.11359457837844975
openbookqa,train,main,13-680,4,6,0.38034185767173767,0.3277583420276642,0.4311077892780304,0.039508308759374874
openbookqa,train,main,13-683,4,6,0.23734626670678458,0.1242891252040863,0.3500761389732361,0.07173045843422528
openbookqa,train,main,13-686,4,6,0.20252917086084685,0.0934525802731514,0.3284209966659546,0.07630764100423228
openbookqa,train,main,13-687,4,6,0.13789353147149086,0.05342332273721695,0.21948730945587158,0.05578601670140932
openbookqa,train,main,13-691,4,6,0.4199960182110469,0.2816288471221924,0.6660810112953186,0.14578096732012702
openbookqa,train,main,13-692,4,6,0.32130823532740277,0.2591761350631714,0.4633339047431946,0.06792691188348157
openbookqa,train,main,13-693,4,6,0.1757702281077703,0.06106226146221161,0.26533448696136475,0.08090667681933286
openbookqa,train,main,13-696,4,6,0.21496455371379852,0.06962241232395172,0.3250749707221985,0.087618599585198
openbookqa,train,main,13-697,4,6,0.29426735391219455,0.0907784253358841,0.45332515239715576,0.14635088623524986
openbookqa,train,main,13-698,4,6,0.1586235836148262,0.07887120544910431,0.21275541186332703,0.04473608006088462
openbookqa,train,main,13-699,4,6,0.22191184014081955,0.1559968888759613,0.26483413577079773,0.040372534455330567
openbookqa,train,main,13-700,4,6,0.28237950553496677,0.10339806973934174,0.617457926273346,0.1777591281120576
openbookqa,train,main,13-705,4,6,0.3125646139184634,0.15508663654327393,0.44391945004463196,0.09694102966084758
openbookqa,train,main,13-709,4,6,0.6647205452124277,0.6021953821182251,0.7511214017868042,0.05589973441402028
openbookqa,train,main,13-710,4,6,0.33750345806280774,0.17833754420280457,0.4575102925300598,0.10421276485384974
openbookqa,train,main,13-712,4,6,0.29931282500425976,0.244674414396286,0.44235914945602417,0.06521495907390369
openbookqa,train,main,13-716,4,6,0.3980257362127304,0.2916730046272278,0.5287891030311584,0.09715041459184512
openbookqa,train,main,13-717,4,6,0.12931149918586016,-0.0046816859394311905,0.2353547215461731,0.08738423999460733
openbookqa,train,main,13-718,4,6,0.16230077731112638,0.0411323606967926,0.2955908179283142,0.10235735148442879
openbookqa,train,main,13-719,4,6,0.3072637195388476,0.17827101051807404,0.6057506799697876,0.14394872517705365
openbookqa,train,main,13-720,4,6,0.40725796421368915,0.18406230211257935,0.6504899263381958,0.18484798425874116
openbookqa,train,main,13-721,4,6,0.27307678510745365,0.10514646768569946,0.39215296506881714,0.09396392361915182
openbookqa,train,main,13-722,4,6,0.29466552287340164,0.2013060450553894,0.47038716077804565,0.1038657431383488
openbookqa,train,main,13-723,4,6,0.08662492595613003,0.035887524485588074,0.1853623390197754,0.055831875629146564
openbookqa,train,main,13-724,4,6,0.49246402829885483,0.2125859409570694,0.8640186190605164,0.25945638865743625
openbookqa,train,main,13-726,4,6,0.1221632743254304,-0.001797415316104889,0.37104541063308716,0.12841013594936415
openbookqa,train,main,13-735,4,6,0.6328336596488953,0.5816206336021423,0.7594571113586426,0.059711981465112
openbookqa,train,main,13-736,4,6,0.2136164071659247,0.11604512482881546,0.42350780963897705,0.10010744169138132
openbookqa,train,main,13-743,4,6,0.29243085781733197,0.15525665879249573,0.4241100549697876,0.07886732854714462
openbookqa,train,main,13-744,4,6,0.2933046743273735,0.22108930349349976,0.4291718602180481,0.07243350990333638
openbookqa,train,main,13-746,4,6,0.426076203584671,0.2526687979698181,0.7149401903152466,0.16678519397858188
openbookqa,train,main,13-747,4,6,0.580240378777186,0.49590468406677246,0.7382364273071289,0.08656945367445631
openbookqa,train,main,13-749,4,6,0.1903427168726921,0.07311277091503143,0.3380955457687378,0.0884709809483813
openbookqa,train,main,13-750,4,6,0.31493547807137173,0.17906855046749115,0.43199196457862854,0.08809103931796522
openbookqa,train,main,13-751,4,6,0.7567078272501627,0.7180526852607727,0.7932800054550171,0.028341633871006477
openbookqa,train,main,13-753,4,6,0.2344812179605166,0.13733196258544922,0.35726702213287354,0.07427346737164182
openbookqa,train,main,13-754,4,6,0.43375607828299206,0.06934700906276703,0.9095587134361267,0.3319299664722847
openbookqa,train,main,13-757,4,6,0.31998807936906815,0.130407452583313,0.6317272782325745,0.15656238086395508
openbookqa,train,main,13-760,4,6,0.22991949568192163,0.12156322598457336,0.3264283537864685,0.06924141833607418
openbookqa,train,main,13-761,4,6,0.3915475631753604,0.15587621927261353,0.696508526802063,0.22899690481409168
openbookqa,train,main,13-762,4,6,0.2767833123604457,0.23211003839969635,0.3412463068962097,0.04004199940578045
openbookqa,train,main,13-763,4,6,0.1698896512389183,0.02381378412246704,0.29243648052215576,0.08948405328528157
openbookqa,train,main,13-764,4,6,0.295149028301239,0.1650368869304657,0.43954917788505554,0.10619865558389974
openbookqa,train,main,13-765,4,6,0.30944523215293884,0.21070054173469543,0.39466360211372375,0.0578236114748698
openbookqa,train,main,13-766,4,6,0.22293198543290296,0.007229531183838844,0.442263662815094,0.19437341070411507
openbookqa,train,main,13-767,4,6,0.2108895592391491,0.08374825119972229,0.31355440616607666,0.08872392864012636
openbookqa,train,main,13-769,4,6,0.1763955814143022,0.09121251851320267,0.2640794813632965,0.05445586703000979
openbookqa,train,main,13-771,4,6,0.7937784989674886,0.741411566734314,0.9306015372276306,0.06271125681103944
openbookqa,train,main,13-773,4,6,0.2157864992817243,0.0833297073841095,0.45341917872428894,0.1235478491469878
openbookqa,train,main,13-776,4,6,0.18644257634878159,0.0506882518529892,0.25709259510040283,0.06527764563152029
openbookqa,train,main,13-777,4,6,0.20623718574643135,0.05030684918165207,0.3104124963283539,0.0920047481108923
openbookqa,train,main,13-778,4,6,0.42905590931574505,0.3137933611869812,0.5039265155792236,0.06823459826900527
openbookqa,train,main,13-780,4,6,0.27820369104544324,0.17746517062187195,0.43251389265060425,0.10309885624700314
openbookqa,train,main,13-782,4,6,0.21508505195379257,0.08005030453205109,0.34138184785842896,0.0886057275977139
openbookqa,train,main,13-783,4,6,0.2661261608203252,0.1818307340145111,0.37101447582244873,0.06782336997548213
openbookqa,train,main,13-786,4,6,0.38927386204401654,0.2989966571331024,0.5788125991821289,0.09091849680679992
openbookqa,train,main,13-787,4,6,0.50089959303538,0.3760216534137726,0.6386457085609436,0.09740563231147953
openbookqa,train,main,13-788,4,6,0.37192964057127637,0.23683694005012512,0.5956153273582458,0.13107077582838572
openbookqa,train,main,13-789,4,6,0.5728832632303238,0.41950520873069763,0.8495855331420898,0.14458485717400082
openbookqa,train,main,13-790,4,6,0.23342860490083694,0.15201336145401,0.3143380284309387,0.052721762097677365
openbookqa,train,main,13-792,4,6,0.42069172362486523,0.3053887188434601,0.6983802318572998,0.1298626786687307
openbookqa,train,main,13-794,4,6,0.6295869052410126,0.5294346809387207,0.6834781169891357,0.05436866426564101
openbookqa,train,main,13-795,4,6,0.3427293399969737,0.24248652160167694,0.6130484342575073,0.12647532797661792
openbookqa,train,main,13-796,4,6,0.3902738740046819,0.3517492711544037,0.43914052844047546,0.03305813366471826
openbookqa,train,main,13-797,4,6,0.32334399223327637,0.22910529375076294,0.4992249011993408,0.08937972069084017
openbookqa,train,main,13-798,4,6,0.3272681807478269,0.1791112869977951,0.48735320568084717,0.09833335807159863
openbookqa,train,main,13-799,4,6,0.3205348700284958,0.22874441742897034,0.4046434760093689,0.06105892609203923
openbookqa,train,main,13-801,4,6,0.3095619777838389,0.22969140112400055,0.409487783908844,0.06343058517683521
openbookqa,train,main,13-802,4,6,0.17391796161731085,0.12165933847427368,0.23414070904254913,0.049891056749402786
openbookqa,train,main,13-803,4,6,0.3086063340306282,0.17980444431304932,0.4206600785255432,0.0916573781988648
openbookqa,train,main,13-804,4,6,0.3308119500676791,0.15161029994487762,0.4663163125514984,0.09719920925142385
openbookqa,train,main,13-805,4,6,0.18209369108080864,0.10869596153497696,0.2825821042060852,0.06361925079918188
openbookqa,train,main,13-807,4,6,0.16223312045137087,0.035662129521369934,0.5826876759529114,0.18912093995426027
openbookqa,train,main,13-808,4,6,0.5100717892249426,0.460702508687973,0.5262511968612671,0.022532454491993675
openbookqa,train,main,13-809,4,6,0.11216158978641033,0.04897003993391991,0.21717408299446106,0.054536650464549495
openbookqa,train,main,13-810,4,6,0.2172477220495542,0.17751359939575195,0.27758967876434326,0.037054296046854306
openbookqa,train,main,13-811,4,6,0.32479870816071826,0.20422521233558655,0.42048197984695435,0.08413693799205581
openbookqa,train,main,13-812,4,6,0.4277488986651103,0.34191200137138367,0.6114339232444763,0.08955898728564662
openbookqa,train,main,13-813,4,6,0.38716356207927066,0.22848151624202728,0.5678452253341675,0.11467998391564244
openbookqa,train,main,13-814,4,6,0.2550512105226517,0.10478636622428894,0.3524329662322998,0.07708176968039045
openbookqa,train,main,13-816,4,6,0.15647402219474316,0.02240706980228424,0.4139685034751892,0.12786908991184245
openbookqa,train,main,13-818,4,6,0.29650041460990906,0.14541535079479218,0.45579230785369873,0.1264727690197777
openbookqa,train,main,13-819,4,6,0.2123736391464869,0.15065667033195496,0.39385777711868286,0.08469451940283335
openbookqa,train,main,13-822,4,6,0.41197338948647183,0.24888844788074493,0.6558046340942383,0.1689351916741847
openbookqa,train,main,13-823,4,6,0.05254887665311495,-0.03641714155673981,0.1434449553489685,0.06493774283785013
openbookqa,train,main,13-825,4,6,0.3168540286521117,0.12028240412473679,0.4794410467147827,0.1427775200912212
openbookqa,train,main,13-826,4,6,0.2076248750090599,0.17921262979507446,0.25112640857696533,0.024682529060956155
openbookqa,train,main,13-830,4,6,0.2803679158290227,0.21236157417297363,0.36040401458740234,0.05358623881078464
openbookqa,train,main,13-833,4,6,0.582636351386706,0.4406867027282715,0.8119441270828247,0.1272794710475185
openbookqa,train,main,13-835,4,6,0.4097667336463928,0.26953238248825073,0.6214721202850342,0.11122487503961498
openbookqa,train,main,13-836,4,6,0.3581893940766652,0.15745791792869568,0.5804817080497742,0.13291106483569842
openbookqa,train,main,13-838,4,6,0.21038494259119034,0.12806983292102814,0.40917497873306274,0.09265446528885411
openbookqa,train,main,13-839,4,6,0.37704729040463764,0.2814010977745056,0.4862891435623169,0.060590870370621906
openbookqa,train,main,13-841,4,6,0.28963857144117355,0.23697718977928162,0.4044342637062073,0.06171375005471425
openbookqa,train,main,13-842,4,6,0.3749791532754898,0.30385079979896545,0.4780009686946869,0.06328969782812337
openbookqa,train,main,13-843,4,6,0.21529260774453482,0.09717682003974915,0.28249335289001465,0.06958488795470376
openbookqa,train,main,13-844,4,6,0.25555920600891113,0.14787495136260986,0.33399131894111633,0.058697988566531106
openbookqa,train,main,13-845,4,6,0.30404454469680786,0.18157833814620972,0.38887926936149597,0.06309379759206456
openbookqa,train,main,13-848,4,6,0.5037836184104284,0.38008347153663635,0.6446458101272583,0.10587930831579484
openbookqa,train,main,13-851,4,6,0.19071039309104285,0.1514173448085785,0.3442215919494629,0.06929288879605867
openbookqa,train,main,13-853,4,6,0.2961173777778943,0.17914775013923645,0.37156379222869873,0.07158015965201457
openbookqa,train,main,13-854,4,6,0.22753597547610602,0.09181000292301178,0.361890971660614,0.08424997500044268
openbookqa,train,main,13-855,4,6,0.2153514971335729,0.06894814968109131,0.4326351284980774,0.12080331564046598
openbookqa,train,main,13-857,4,6,0.2523458128174146,0.07751546800136566,0.7825176119804382,0.24260409395836532
openbookqa,train,main,13-858,4,6,0.2952336221933365,0.18485814332962036,0.4240705668926239,0.0994575791942023
openbookqa,train,main,13-859,4,6,0.5297155131896337,0.2556524872779846,0.8193240761756897,0.22413120151570143
openbookqa,train,main,13-860,4,6,0.34408290435870487,0.17239966988563538,0.5476727485656738,0.13139053213756285
openbookqa,train,main,13-861,4,6,0.24253327399492264,0.16245156526565552,0.3703354597091675,0.06685014357863985
openbookqa,train,main,13-864,4,6,0.1958071899910768,0.04839136451482773,0.41164541244506836,0.1382992345984243
openbookqa,train,main,13-865,4,6,0.23594900965690613,0.14880919456481934,0.4256827235221863,0.0910836017266933
openbookqa,train,main,13-866,4,6,0.40761010845502216,0.32786741852760315,0.5815353393554688,0.08444991970796781
openbookqa,train,main,13-867,4,6,0.37462600072224933,0.16097672283649445,0.6560279130935669,0.18173529107950173
openbookqa,train,main,13-870,4,6,0.2227966139713923,0.11383944749832153,0.31484562158584595,0.07364723662450326
openbookqa,train,main,13-871,4,6,0.27702536930640537,0.19734151661396027,0.4788244366645813,0.09778318545702853
openbookqa,train,main,13-874,4,6,0.2882525697350502,0.15468072891235352,0.4955354332923889,0.11150607654757094
openbookqa,train,main,13-875,4,6,0.24578320235013962,0.12021410465240479,0.346113383769989,0.07338759580608985
openbookqa,train,main,13-880,4,6,0.3304486970106761,0.08012644946575165,0.6123045682907104,0.21724692930198808
openbookqa,train,main,13-881,4,6,0.2238711416721344,0.10840857028961182,0.3170244097709656,0.07319168012599823
openbookqa,train,main,13-882,4,6,0.2306323970357577,0.12134262919425964,0.5732208490371704,0.156466870965477
openbookqa,train,main,13-883,4,6,0.3045509879787763,0.12374366819858551,0.5928176641464233,0.18371911925973092
openbookqa,train,main,13-885,4,6,0.4377340575059255,0.2837010324001312,0.8412765860557556,0.18561798079583844
openbookqa,train,main,13-886,4,6,0.31569790343443555,0.20467504858970642,0.4329224228858948,0.08367347391486675
openbookqa,train,main,13-887,4,6,0.3241429030895233,0.11257123947143555,0.7990860342979431,0.22476371859578512
openbookqa,train,main,13-888,4,6,0.28476503243048984,0.15158027410507202,0.46006572246551514,0.11451455449993839
openbookqa,train,main,13-890,4,6,0.15789616852998734,0.0230267196893692,0.2686154544353485,0.08891879983715609
openbookqa,train,main,13-891,4,6,0.38729634632666904,0.24102674424648285,0.6304388046264648,0.12473741383109822
openbookqa,train,main,13-892,4,6,0.4031090388695399,0.2375517189502716,0.5479424595832825,0.12231644921276393
openbookqa,train,main,13-894,4,6,0.3584056744972865,0.2910230755805969,0.467776894569397,0.06352538199682087
openbookqa,train,main,13-897,4,6,0.30219221363464993,0.1505049467086792,0.41727039217948914,0.09065123293078495
openbookqa,train,main,13-898,4,6,0.4710154136021932,0.3773230016231537,0.6128350496292114,0.07178979324619235
openbookqa,train,main,13-899,4,6,0.21820025953153768,0.05877670273184776,0.5509282946586609,0.15977773478874355
openbookqa,train,main,13-900,4,6,0.32206301142772037,0.17959456145763397,0.5923495292663574,0.1301663766259828
openbookqa,train,main,13-901,4,6,0.2605271314581235,0.09724143147468567,0.5970547199249268,0.15846609955946378
openbookqa,train,main,13-902,4,6,0.5710119803746542,0.4540930390357971,0.6805969476699829,0.08973707247992477
openbookqa,train,main,13-903,4,6,0.3458646933237712,0.1777929663658142,0.5142732858657837,0.10852329195509015
openbookqa,train,main,13-904,4,6,0.5259291678667068,0.16364964842796326,0.8014066219329834,0.19751171240710494
openbookqa,train,main,13-907,4,6,0.5007237692674001,0.3739648163318634,0.8358598947525024,0.15626906880511698
openbookqa,train,main,13-910,4,6,0.2024211660027504,0.11319682002067566,0.26672741770744324,0.05101516421878833
openbookqa,train,main,13-912,4,6,0.31539824108282727,0.1441732943058014,0.45249632000923157,0.09429131514298222
openbookqa,train,main,13-913,4,6,0.5765423079331716,0.38258421421051025,0.749907910823822,0.11028113322478146
openbookqa,train,main,13-914,4,6,0.4369318038225174,0.3733740746974945,0.4848116934299469,0.03774324726858689
openbookqa,train,main,13-915,4,6,0.2655765761931737,0.15890228748321533,0.39613452553749084,0.08515225275281371
openbookqa,train,main,13-917,4,6,0.25766341636578244,0.20388484001159668,0.30638042092323303,0.03788154128112834
openbookqa,train,main,13-918,4,6,0.28059640030066174,0.2098493129014969,0.3840443193912506,0.06952114471957864
openbookqa,train,main,13-919,4,6,0.24505039304494858,0.10930174589157104,0.45538559556007385,0.1144663716567949
openbookqa,train,main,13-921,4,6,0.621588776508967,0.4597599506378174,0.7991255521774292,0.12501087848362613
openbookqa,train,main,13-922,4,6,0.7544461290041605,0.6675064563751221,0.8651357293128967,0.07257223901218288
openbookqa,train,main,13-924,4,6,0.14883216191083193,-0.013053970411419868,0.2680433988571167,0.08823974751913091
openbookqa,train,main,13-925,4,6,0.28788763533035916,0.16469818353652954,0.532855749130249,0.11829356690159053
openbookqa,train,main,13-926,4,6,0.29020753006140393,0.1786683201789856,0.43897995352745056,0.11088432297369946
openbookqa,train,main,13-928,4,6,0.5840179026126862,0.41251447796821594,0.8199666738510132,0.1423004755503061
openbookqa,train,main,13-930,4,6,0.26572369287411374,0.18412141501903534,0.3704431653022766,0.07057991186003049
openbookqa,train,main,13-931,4,6,0.7175601919492086,0.5180834531784058,0.9510032534599304,0.16637496987061118
openbookqa,train,main,13-933,4,6,0.11709493398666382,0.008117590099573135,0.3556906580924988,0.11298104826461287
openbookqa,train,main,13-934,4,6,0.35845521092414856,0.16274887323379517,0.5364561080932617,0.11522990550873126
openbookqa,train,main,13-935,4,6,0.36425639192263287,0.19020086526870728,0.52751225233078,0.11532650740836203
openbookqa,train,main,13-936,4,6,0.2607111906011899,0.16517512500286102,0.35147935152053833,0.05990246164642132
openbookqa,train,main,13-937,4,6,0.3499201387166977,0.20443406701087952,0.5269708037376404,0.10594860660956622
openbookqa,train,main,13-938,4,6,0.2273079752922058,0.13511720299720764,0.3475128710269928,0.06466761231032479
openbookqa,train,main,13-941,4,6,0.18056347221136093,0.055529892444610596,0.2673459053039551,0.07151645136636603
openbookqa,train,main,13-944,4,6,0.42253932853539783,0.2702469825744629,0.5166261196136475,0.08135155218620269
openbookqa,train,main,13-946,4,6,0.4067230671644211,0.22308869659900665,0.8486893773078918,0.21947855795302806
openbookqa,train,main,13-947,4,6,0.12220895538727443,0.05439664423465729,0.17807799577713013,0.04049984629284677
openbookqa,train,main,13-948,4,6,0.20497524365782738,-0.07224206626415253,0.5633765459060669,0.2254526192592508
